updated,headline,location,news_class,company_name,company_symbol,date_modified,date_created
2021-09-25T06:08:44Z,LIVINGTRUST MORTGAGE BANK PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/205_NOTIFICATION_OF_SHARE_DEALING_-_Apr_28.pdf,Directors Dealings,LIVINGTRUST MORTGAGE BANK PLC,LIVINGTRUST,2021-04-28T14:51:06Z,2021-04-28T14:51:06Z
2021-09-25T06:08:44Z,CUTIX PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/48_Cutix_Plc_-_Notice_of_Share_Dealing_By_an_Insider.pdf,Directors Dealings,CUTIX PLC.,CUTIX,2021-04-23T07:52:04Z,2021-04-23T07:52:04Z
2021-09-25T06:08:44Z,LIVINGTRUST MORTGAGE BANK PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/205_DEALING_NOTIFICATION_-_APR_2021.pdf,Directors Dealings,LIVINGTRUST MORTGAGE BANK PLC,LIVINGTRUST,2021-04-19T15:19:04Z,2021-04-19T15:19:04Z
2021-09-25T06:08:44Z,CUTIX PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/48_Cutix_Plc_-_Notice_of_Share_Dealing_By_an_Insider.pdf,Directors Dealings,CUTIX PLC.,CUTIX,2021-04-16T09:49:04Z,2021-04-16T09:49:04Z
2021-09-25T06:08:44Z,UNITED CAPITAL PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/176_NOTICE_OF_INSIDER_DEALING-_PURCHASE-_ADETOLA_FASUYI_13_04_2021.pdf,Directors Dealings,UNITED CAPITAL PLC,UCAP,2021-04-14T17:24:07Z,2021-04-14T17:24:07Z
2021-09-25T06:08:44Z,VITAFOAM NIG PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/191_VITAFOAM_NIGERA_PLC_DIRECTORS_DEALING.pdf,Directors Dealings,VITAFOAM NIG PLC.,VITAFOAM,2021-04-14T13:20:05Z,2021-04-14T13:20:05Z
2021-09-25T06:08:44Z,VITAFOAM NIG PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/191_VITAFOAM_NIGERIA_PLC_INSIDER_DEALING.pdf,Directors Dealings,VITAFOAM NIG PLC.,VITAFOAM,2021-04-13T16:39:03Z,2021-04-13T16:39:03Z
2021-09-25T06:08:44Z,VITAFOAM NIG PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/191_VITAFOAM_NIGERIA_PLC_INSIDER_DEALING.pdf,Directors Dealings,VITAFOAM NIG PLC.,VITAFOAM,2021-04-13T16:34:03Z,2021-04-13T16:34:03Z
2021-09-25T06:08:44Z,VITAFOAM NIG PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/191_VITAFOAM_NIGERA_PLC_DIRECTORS_DEALING.pdf,Directors Dealings,VITAFOAM NIG PLC.,VITAFOAM,2021-04-13T16:30:04Z,2021-04-13T16:30:04Z
2021-09-25T06:08:44Z,VITAFOAM NIG PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/191_VITAFOAM_NIGERIA_PLC_DIRECTORS_DEALING.pdf,Directors Dealings,VITAFOAM NIG PLC.,VITAFOAM,2021-04-13T16:26:05Z,2021-04-13T16:26:05Z
2021-09-25T06:08:44Z,UNITED CAPITAL PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/176_NOTICE_OF_INSIDER_DEALING-PURCHASE-_EMMANUEL_NNOROM_(VINE_FOODS_LIMITED__09_04_2021.pdf,Directors Dealings,UNITED CAPITAL PLC,UCAP,2021-04-13T11:57:03Z,2021-04-13T11:57:03Z
2021-09-25T06:08:44Z,UNITED CAPITAL PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/176_NOTICE_OF_INSIDER_DEALING-PURCHASE-_EMMANUEL_NNOROM_(VINE_FOODS_LIMITED_08_04_2021.pdf,Directors Dealings,UNITED CAPITAL PLC,UCAP,2021-04-13T11:33:05Z,2021-04-13T11:33:05Z
2021-09-25T06:08:44Z,UAC  OF NIGERIA PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/173_Notification_of_Insider_Dealing_(APRIL_2021).pdf,Directors Dealings,UAC  OF NIGERIA PLC.,UACN,2021-04-12T21:16:04Z,2021-04-12T21:16:04Z
2021-09-25T06:08:44Z,VITAFOAM NIG PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/191_VITAFOAM_NIG_PLC_DIRECTORS_DEALING.pdf,Directors Dealings,VITAFOAM NIG PLC.,VITAFOAM,2021-04-09T15:43:05Z,2021-04-09T15:43:05Z
2021-09-25T06:08:44Z,CUTIX PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/48_Cutix_Plc_-_Notice_of_Share_Dealing_By_an_Insider.pdf,Directors Dealings,CUTIX PLC.,CUTIX,2021-04-09T13:06:04Z,2021-04-09T13:06:04Z
2021-09-25T06:08:44Z,UNITED CAPITAL PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/176_NOTICE_OF_INSIDER_DEALING-_PURCHASE-SUNNY_ANENE_06_04_2021_.pdf,Directors Dealings,UNITED CAPITAL PLC,UCAP,2021-04-07T15:49:03Z,2021-04-07T15:49:03Z
2021-09-25T06:08:44Z,ZENITH BANK PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealings_April_6_2021.pdf,Directors Dealings,ZENITH BANK PLC,ZENITHBANK,2021-04-07T14:21:04Z,2021-04-07T14:21:04Z
2021-09-25T06:08:44Z,ZENITH BANK PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealing_April_1_2021.pdf,Directors Dealings,ZENITH BANK PLC,ZENITHBANK,2021-04-07T14:18:04Z,2021-04-07T14:18:04Z
2021-09-25T06:08:44Z,VITAFOAM NIG PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/191_VITAFOAM_NIG_PLC_DIRECTORS_DEALING.pdf,Directors Dealings,VITAFOAM NIG PLC.,VITAFOAM,2021-04-07T10:42:05Z,2021-04-07T10:42:05Z
2021-09-25T06:08:44Z,ACCESS BANK PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/6_NOTIFICATION_TO_NSE_DATED_APRIL_6_2020.pdf,Directors Dealings,ACCESS BANK PLC.,ACCESS,2021-04-07T07:03:07Z,2021-04-07T07:03:07Z
2021-09-25T06:08:44Z,STANBIC IBTC  HOLDINGS PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/160_Notification_of_Insider_Dealing_-_31_March_2021_-_Olu_Delano.pdf,Directors Dealings,STANBIC IBTC  HOLDINGS PLC,STANBIC,2021-04-06T11:29:04Z,2021-04-06T11:29:04Z
2021-09-25T06:08:44Z,UNITED CAPITAL PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/176_NOTICE_OF_INSIDER_DEALING-_PURCHASE-SUNNY_ANENE_01_04_2021.pdf,Directors Dealings,UNITED CAPITAL PLC,UCAP,2021-04-06T08:47:07Z,2021-04-06T08:47:07Z
2021-09-25T06:08:44Z,UNITED CAPITAL PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/176_NOTICE_OF_INSIDER_DEALING-_PURCHASE-SHEDRACK_ONAKPOMA_30_03_2021.pdf,Directors Dealings,UNITED CAPITAL PLC,UCAP,2021-04-05T12:25:05Z,2021-04-05T12:25:05Z
2021-09-25T06:08:44Z,UNITED CAPITAL PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/176_NOTICE_OF_INSIDER_DEALING-PURCHASE-MIRACLE_CHUKWUEMEKA_NNOROM_30_03_2021.pdf,Directors Dealings,UNITED CAPITAL PLC,UCAP,2021-04-05T08:49:04Z,2021-04-05T08:49:04Z
2021-09-25T06:08:44Z,UNITED CAPITAL PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/176_NOTICE_OF_INSIDER_DEALING-_PURCHASE-PRINCESS_CHINWE_NNOROM_01_04_2021.pdf,Directors Dealings,UNITED CAPITAL PLC,UCAP,2021-04-05T08:13:03Z,2021-04-05T08:13:03Z
2021-09-25T06:08:44Z,UNITED CAPITAL PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/176_NOTICE_OF_INSIDER_DEALING-EMMANUEL_NNOROM_VINE_FOODS_LIMITED_01_04_2021.pdf,Directors Dealings,UNITED CAPITAL PLC,UCAP,2021-04-05T08:07:07Z,2021-04-05T08:07:07Z
2021-09-25T06:08:44Z,FLOUR MILLS OF NIGERIA PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/70_Notification_of_Share_Dealing_CN.pdf,Directors Dealings,FLOUR MILLS OF NIGERIA PLC,FLOURMILL,2021-04-02T01:58:07Z,2021-04-02T01:58:07Z
2021-09-25T06:08:44Z,GUARANTY TRUST BANK PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/79_INSIDER_DEALINGS.pdf,Directors Dealings,GUARANTY TRUST BANK PLC.,GUARANTY,2021-04-01T14:20:05Z,2021-04-01T14:20:05Z
2021-09-25T06:08:44Z,WEMA BANK PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/197_Notification_of_Share_Dealing_by_Insiders_310321.pdf,Directors Dealings,WEMA BANK PLC.,WEMABANK,2021-03-31T21:41:05Z,2021-03-31T21:41:05Z
2021-09-25T06:08:44Z,UAC  OF NIGERIA PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/173_DEBOLA_3.PDF,Directors Dealings,UAC  OF NIGERIA PLC.,UACN,2021-03-30T23:02:06Z,2021-03-30T23:02:06Z
2021-09-25T06:08:44Z,UAC  OF NIGERIA PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/173_DEBOLA_2.PDF,Directors Dealings,UAC  OF NIGERIA PLC.,UACN,2021-03-30T22:59:04Z,2021-03-30T22:59:04Z
2021-09-25T06:08:44Z,UAC  OF NIGERIA PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/173_DEBOLA_1.PDF,Directors Dealings,UAC  OF NIGERIA PLC.,UACN,2021-03-30T22:56:04Z,2021-03-30T22:56:04Z
2021-09-25T06:08:44Z,UAC  OF NIGERIA PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/173_FUNKE.PDF,Directors Dealings,UAC  OF NIGERIA PLC.,UACN,2021-03-30T22:39:04Z,2021-03-30T22:39:04Z
2021-09-25T06:08:44Z,UAC  OF NIGERIA PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/173_OAKBROOK.PDF,Directors Dealings,UAC  OF NIGERIA PLC.,UACN,2021-03-30T22:35:03Z,2021-03-30T22:35:03Z
2021-09-25T06:08:44Z,ZENITH BANK PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZenithBankPlc_Insider_Dealing.pdf,Directors Dealings,ZENITH BANK PLC,ZENITHBANK,2021-03-30T17:29:08Z,2021-03-30T17:29:08Z
2021-09-25T06:08:44Z,UNITED CAPITAL PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/176_NOTICE_OF_INSIDER_DEALING-PURCHASE-MIRACLE_CHUKWUEMEKA_NNOROM_29_03_2021_.pdf,Directors Dealings,UNITED CAPITAL PLC,UCAP,2021-03-30T13:27:05Z,2021-03-30T13:27:05Z
2021-09-25T06:08:44Z,UNITED CAPITAL PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/176_NOTICE_OF_INSIDER_DEALING-PURCHASE-_FLORENCE_IHUOMA_NNOROM_29_03_2021.pdf,Directors Dealings,UNITED CAPITAL PLC,UCAP,2021-03-30T13:20:05Z,2021-03-30T13:20:05Z
2021-09-25T06:08:44Z,VITAFOAM NIG PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/191_VITAFOAM_NIG_PLC_NOTIFICATION_OF_INSIDER_DEALING.pdf,Directors Dealings,VITAFOAM NIG PLC.,VITAFOAM,2021-03-30T11:22:04Z,2021-03-30T11:22:04Z
2021-09-25T06:08:44Z,VITAFOAM NIG PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/191_VITAFOAM_NIG_PLC_NOTIFICATION_OF_DIRECTORS_DEALING.pdf,Directors Dealings,VITAFOAM NIG PLC.,VITAFOAM,2021-03-30T11:16:05Z,2021-03-30T11:16:05Z
2021-09-25T06:08:44Z,LIVINGTRUST MORTGAGE BANK PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/205_Dealing_Notification_March.pdf,Directors Dealings,LIVINGTRUST MORTGAGE BANK PLC,LIVINGTRUST,2021-03-29T16:34:03Z,2021-03-29T16:34:03Z
2021-09-25T06:08:44Z,MTN NIGERIA COMMUNICATIONS PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/215_Notification_of_Director_Dealing_-_Karl_Toriola_260321.pdf,Directors Dealings,MTN Nigeria Communications Plc,MTNN,2021-03-26T17:00:04Z,2021-03-26T17:00:04Z
2021-09-25T06:08:44Z,VITAFOAM NIG PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/191_VITAFOAM_NIG_PLC_INSIDER_DEALING.pdf,Directors Dealings,VITAFOAM NIG PLC.,VITAFOAM,2021-03-26T16:19:04Z,2021-03-26T16:19:04Z
2021-09-25T06:08:44Z,ZENITH BANK PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealings_March_23_2_2021.pdf,Directors Dealings,ZENITH BANK PLC,ZENITHBANK,2021-03-23T15:44:06Z,2021-03-23T15:44:06Z
2021-09-25T06:08:44Z,ZENITH BANK PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealings_March_23_1_2021.pdf,Directors Dealings,ZENITH BANK PLC,ZENITHBANK,2021-03-23T15:41:06Z,2021-03-23T15:41:06Z
2021-09-25T06:08:44Z,ZENITH BANK PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Notification_of_Share_Dealing_by_Insider.pdf,Directors Dealings,ZENITH BANK PLC,ZENITHBANK,2021-03-22T16:12:06Z,2021-03-22T16:12:06Z
2021-09-25T06:08:44Z,CUSTODIAN INVESTMENT PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/47_Directors_Dealing_Notification_Mr_Asabia.pdf,Directors Dealings,CUSTODIAN INVESTMENT PLC,CUSTODIAN,2021-03-22T16:11:05Z,2021-03-22T16:11:05Z
2021-09-25T06:08:44Z,CUTIX PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/48_Cutix_Plc_-_Notice_of_Share_Dealing_By_an_Insider1.pdf,Directors Dealings,CUTIX PLC.,CUTIX,2021-03-19T15:56:03Z,2021-03-19T15:56:03Z
2021-09-25T06:08:44Z,CUTIX PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/48_Cutix_Plc_-_Notice_of_Share_Dealing_By_an_Insider.pdf,Directors Dealings,CUTIX PLC.,CUTIX,2021-03-19T15:41:04Z,2021-03-19T15:41:04Z
2021-09-25T06:08:44Z,VITAFOAM NIG PLC. INSIDER DEALINGS NOTIFICATION,https://doclib.ngxgroup.com/Financial_NewsDocs/191_VITAFOAM_NIG_PLC_NOTIFICATION_OF_INSIDER_DEALING.pdf,Directors Dealings,VITAFOAM NIG PLC.,VITAFOAM,2021-03-19T18:24:10Z,2021-03-19T13:43:04Z
